Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Date,Category
/?fbclid=IwAR1e9gCiG7GAqS59tsjUkcWrc9vckJrweKThsTayBxJW2qlLV2oi0E_bYaE,1,1,0:00:00,1,100.00%,100.00%,2020-03-01,home
/?fbclid=IwAR1uG-dTLt6Wv2Zr3a9dRs8ru1OS80onf4Jd2m0bhrh9uE7F9w-TbgiknBw,1,1,0:00:00,1,100.00%,100.00%,2020-06-01,home
/?fbclid=IwAR1Xlb-TakcaEzugdYrqDdhLiTz_Xjx8eHD11n1U8aDdToGDM1R3YsHZ5fc,1,1,0:00:00,1,100.00%,100.00%,2020-08-01,home
/?fbclid=IwAR2n3g_fOUGG42eK3T4U1zi_EVjmKRtNa4WkRU28QHovg1s245aXFUdpXPo,1,1,0:00:00,1,100.00%,100.00%,2020-08-01,home
/?fbclid=IwAR2NOADZcXSBmBDviTF8bRn8Q8KmWD2ooIOmT8hYA1nyGgqoQ0AnOVAnLmU,1,1,0:00:00,1,100.00%,100.00%,2020-02-01,home
/?fbclid=IwAR36pJbVyG8UsNmldNcECHXlhekI7JnzpqKalylKbGw2UEBjXWpx2dR0thk,1,1,0:00:00,1,100.00%,100.00%,2020-08-01,home
/?p=1995&preview=true,2,1,0:02:08,1,0.00%,0.00%,2020-02-01,Exclude
/?p=2015&preview=true&_thumbnail_id=2017,14,1,0:01:23,0,0.00%,0.00%,2020-02-01,Exclude
/?p=2203,1,1,0:00:00,0,0.00%,100.00%,2020-04-01,Blog
/?p=2203&preview=true,4,1,0:01:24,1,0.00%,0.00%,2020-04-01,Exclude
/?p=2203&preview=true&_thumbnail_id=2209,1,1,0:02:29,0,0.00%,0.00%,2020-04-01,Exclude
/?p=2338&preview_id=2338&preview_nonce=edc4fca056&preview=true&_thumbnail_id=2293,1,1,0:00:00,0,0.00%,100.00%,2020-05-01,Exclude
/?p=2338&preview=true,1,1,0:01:26,1,0.00%,0.00%,2020-05-01,Exclude
/?p=2338&preview=true&_thumbnail_id=2293,2,2,0:00:00,0,0.00%,100.00%,2020-05-01,Exclude
/?p=2434,1,1,0:00:17,1,0.00%,0.00%,2020-06-01,Blog
/?p=2434&preview_id=2434&preview_nonce=07eddaa5a0&preview=true,4,1,0:07:35,0,0.00%,0.00%,2020-06-01,Exclude
/?p=2434&preview=true,4,2,0:02:56,2,50.00%,50.00%,2020-06-01,Exclude
/?p=2466&preview=true,42,2,0:00:33,1,0.00%,2.38%,2020-07-01,Exclude
/?p=2466&preview=true&_thumbnail_id=2467,2,1,0:00:29,0,0.00%,50.00%,2020-07-01,Exclude
/?p=2506,4,2,0:06:57,2,50.00%,50.00%,2020-07-01,Blog
/?p=2506&preview=true,17,1,0:00:52,0,0.00%,0.00%,2020-07-01,Exclude
/?p=2506&preview=true&_thumbnail_id=2520,3,2,0:00:25,1,100.00%,66.67%,2020-07-01,Exclude
/?p=3D2434,3,3,0:00:00,3,100.00%,100.00%,2020-06-01,Exclude
/?page_id=2112&preview=true,1,1,0:00:51,0,0.00%,0.00%,2020-04-01,Exclude
/?page_id=2115&preview=true,1,1,0:00:22,0,0.00%,0.00%,2020-04-01,Exclude
/?preview_id=406&preview_nonce=387c27040a&_thumbnail_id=-1&preview=true,1,1,0:00:24,0,0.00%,0.00%,2020-01-01,Exclude
/?preview_id=406&preview_nonce=4e4924f6c3&preview=true,3,1,0:00:29,0,0.00%,0.00%,2020-05-01,Exclude
/?preview_id=406&preview_nonce=66692bfbb0&preview=true,14,1,0:00:32,0,0.00%,0.00%,2020-04-01,Exclude
/?preview_id=406&preview_nonce=857c89851b&preview=true,7,1,0:01:29,0,0.00%,0.00%,2020-04-01,Exclude
/?preview_id=406&preview_nonce=86c0c7aa25&preview=true,1,1,0:00:17,0,0.00%,0.00%,2020-04-01,Exclude
/?preview_id=406&preview_nonce=942683ab32&_thumbnail_id=-1&preview=true,3,1,0:00:14,0,0.00%,0.00%,2020-02-01,Exclude
/?preview_id=406&preview_nonce=a2f8e4f97c&_thumbnail_id=-1&preview=true,13,1,0:01:14,0,0.00%,0.00%,2020-01-01,Exclude
/?preview_id=406&preview_nonce=aa427a7000&_thumbnail_id=-1&preview=true,2,1,0:00:17,0,0.00%,0.00%,2020-01-01,Exclude
/?preview_id=406&preview_nonce=ca9d1d3c8e&_thumbnail_id=-1&preview=true,7,1,0:01:06,0,0.00%,0.00%,2020-02-01,Exclude
/?preview_id=406&preview_nonce=e4c671718e&_thumbnail_id=-1&preview=true,12,1,0:00:37,0,0.00%,0.00%,2020-02-01,Exclude
/?preview_id=406&preview_nonce=ec070e2efd&preview=true,2,1,0:00:19,0,0.00%,0.00%,2020-05-01,Exclude
/?ref=hexometer,2,2,0:00:00,2,100.00%,100.00%,2020-01-01,cathome
/?ref=hexometer,1,1,0:00:00,1,100.00%,100.00%,2020-03-01,cathome
/?ref=hexometer,5,5,0:00:00,5,100.00%,100.00%,2020-04-01,cathome
/?ref=hexometer,2,2,0:00:00,2,100.00%,100.00%,2020-05-01,cathome
/?ref=hexometer,1,1,0:00:00,1,100.00%,100.00%,2020-06-01,cathome
/?s= Aldansky+MPV,2,1,0:01:18,0,0.00%,0.00%,2020-06-01,cathome
/?s=Aldansky+MPV,1,1,0:00:00,0,0.00%,100.00%,2020-06-01,cathome
/?s=arctic+ice,1,1,0:00:09,0,0.00%,0.00%,2020-01-01,cathome
/?s=Arctic+tides,1,1,0:00:00,0,0.00%,100.00%,2020-08-01,cathome
/?s=cloud,1,1,0:00:04,0,0.00%,0.00%,2020-01-01,cathome
/?s=cloud+and+ice,1,1,0:03:03,0,0.00%,0.00%,2020-01-01,cathome
/?s=clouds,1,1,0:00:03,0,0.00%,0.00%,2020-01-01,cathome
/?s=dbo,1,1,0:00:16,0,0.00%,0.00%,2020-01-01,cathome
/?s=DBO,1,1,0:00:24,0,0.00%,0.00%,2020-01-01,cathome
/?s=doi:10.18739/A2N863,1,1,0:00:06,0,0.00%,0.00%,2020-02-01,cathome
/?s=draft,1,1,0:01:48,0,0.00%,0.00%,2020-07-01,cathome
/?s=o-buoy,1,1,0:00:04,0,0.00%,0.00%,2020-06-01,cathome
/?s=permafrost+depth,1,1,0:00:41,0,0.00%,0.00%,2020-02-01,cathome
/?s=Portals,2,2,0:10:13,0,0.00%,0.00%,2020-01-01,cathome
/?s=recover,1,1,0:01:20,0,0.00%,0.00%,2020-07-01,cathome
/?s=thermokarst,1,1,0:00:15,0,0.00%,0.00%,2020-06-01,cathome
/.env.bak,1,1,0:00:00,1,100.00%,100.00%,2020-06-01,Exclude
/2018-data-science-training-for-arctic-researchers,3,2,0:00:17,0,0.00%,0.00%,2020-01-01,Training
/2018-data-science-training-for-arctic-researchers,1,1,0:00:10,0,0.00%,0.00%,2020-02-01,Training
/2018-data-science-training-for-arctic-researchers,1,1,0:00:00,0,0.00%,100.00%,2020-03-01,Training
/2018-data-science-training-for-arctic-researchers,5,3,0:00:13,0,0.00%,0.00%,2020-05-01,Training
/2018-data-science-training-for-arctic-researchers,1,1,0:00:01,0,0.00%,0.00%,2020-06-01,Training
/2018-data-science-training-for-arctic-researchers/,6,5,0:02:52,1,100.00%,16.67%,2020-01-01,Training
/50aeab0c-5978-415d-a780-24eda176cd40,1,1,0:00:10,1,0.00%,0.00%,2020-07-01,Dataset
/about/,55,46,0:01:22,17,52.94%,41.82%,2020-01-01,About
/about/,82,69,0:01:37,15,60.00%,39.02%,2020-02-01,About
/about/,56,48,0:02:06,10,40.00%,33.93%,2020-03-01,About
/about/,112,93,0:01:50,19,73.68%,41.07%,2020-04-01,About
/about/,99,76,0:01:47,21,57.14%,36.36%,2020-05-01,About
/about/,94,80,0:03:37,16,50.00%,42.55%,2020-06-01,About
/about/,50,45,0:03:25,15,80.00%,50.00%,2020-07-01,About
/about/,124,96,0:01:23,24,65.22%,36.29%,2020-08-01,About
/about/?preview_id=16&preview_nonce=1b5c1b743c&preview=true,17,1,0:00:34,0,0.00%,0.00%,2020-04-01,Exclude
/about/?preview_id=16&preview_nonce=1f1baff27b&preview=true,2,1,0:00:30,0,0.00%,0.00%,2020-02-01,Exclude
/about/?preview_id=16&preview_nonce=dea6426b99&preview=true,50,2,0:00:35,1,0.00%,0.00%,2020-05-01,Exclude
/about/?preview_id=16&preview_nonce=eb5ed51b15&_thumbnail_id=-1&preview=true,4,1,0:01:10,0,0.00%,0.00%,2020-01-01,Exclude
/american-geophysical-union-2018-fall-meeting/,1,1,0:02:59,0,0.00%,0.00%,2020-01-01,Blog
/american-geophysical-union-2018-fall-meeting/,2,1,0:00:04,0,0.00%,0.00%,2020-06-01,Blog
/api/jsonws/invoke,1,1,0:00:00,1,100.00%,100.00%,2020-05-01,API
/app/config,1,1,0:00:00,1,100.00%,100.00%,2020-06-01,Exclude
/arctictides,1,1,0:00:16,0,0.00%,0.00%,2020-08-01,Dataset
/async,4,4,0:00:00,4,100.00%,100.00%,2020-06-01,Exclude
/author/semnacher/,3,1,0:00:30,1,0.00%,33.33%,2020-02-01,Blog
/author/semnacher/,1,1,0:00:00,1,100.00%,100.00%,2020-03-01,Blog
/author/semnacher/,1,1,0:00:00,1,100.00%,100.00%,2020-04-01,Blog
/author/semnacher/,2,1,0:00:14,1,0.00%,50.00%,2020-06-01,Blog
/backup/arcticdata.io.zip,1,1,0:00:00,1,100.00%,100.00%,2020-08-01,Exclude
/blob:https:/arcticdata.io/626e6c5f-0451-487c-96e2-a1984407c90b,1,1,0:00:00,0,0.00%,100.00%,2020-01-01,Dataset
/blob:https:/arcticdata.io/aff9d221-e6c9-4771-8fe4-a369d999fd96,5,1,0:01:39,0,0.00%,0.00%,2020-01-01,Dataset
/Blocked,5,5,0:00:00,5,100.00%,100.00%,2020-05-01,Exclude
/blog/,1,1,0:00:00,1,100.00%,100.00%,2020-06-01,Blog
/blog/2018/03/dataset-highlight-data-provenance-and-arctic-soil-bacteria/,1,1,0:00:00,1,100.00%,100.00%,2020-01-01,Blog
/blog/2018/03/dataset-highlight-data-provenance-and-arctic-soil-bacteria/,4,2,0:00:19,2,0.00%,0.00%,2020-02-01,Blog
/blog/2018/03/dataset-highlight-data-provenance-and-arctic-soil-bacteria/,2,2,0:00:00,2,100.00%,100.00%,2020-03-01,Blog
/blog/2018/03/dataset-highlight-data-provenance-and-arctic-soil-bacteria/,2,2,0:00:00,2,100.00%,100.00%,2020-04-01,Blog
/blog/2018/03/dataset-highlight-data-provenance-and-arctic-soil-bacteria/,3,3,0:01:26,3,66.67%,66.67%,2020-05-01,Blog
/blog/2018/03/dataset-highlight-data-provenance-and-arctic-soil-bacteria/,1,1,0:00:00,0,0.00%,100.00%,2020-07-01,Blog
/blog/2018/04/dataset-highlight-dissolved-organic-carbon-with-dr-rose-cory/,1,1,0:00:00,1,100.00%,100.00%,2020-01-01,Blog
/blog/2018/04/dataset-highlight-dissolved-organic-carbon-with-dr-rose-cory/,2,2,0:00:00,2,100.00%,100.00%,2020-04-01,Blog
/blog/2018/04/dataset-highlight-dissolved-organic-carbon-with-dr-rose-cory/,1,1,0:00:00,1,100.00%,100.00%,2020-05-01,Blog
/blog/2018/04/dataset-highlight-dissolved-organic-carbon-with-dr-rose-cory/,1,1,0:00:43,0,0.00%,0.00%,2020-06-01,Blog
/blog/2018/06/dataset-highlight-subsistence-harvests-in-alaskan-communities-along-the-bering-sea-with-dr-james-fall/,6,5,0:00:32,5,60.00%,66.67%,2020-02-01,Blog
/blog/2018/06/dataset-highlight-subsistence-harvests-in-alaskan-communities-along-the-bering-sea-with-dr-james-fall/,2,2,0:00:00,2,100.00%,100.00%,2020-03-01,Blog
/blog/2018/06/dataset-highlight-subsistence-harvests-in-alaskan-communities-along-the-bering-sea-with-dr-james-fall/,4,2,0:05:27,2,50.00%,50.00%,2020-06-01,Blog
/blog/2018/06/dataset-highlight-subsistence-harvests-in-alaskan-communities-along-the-bering-sea-with-dr-james-fall/,2,1,0:00:16,1,0.00%,50.00%,2020-08-01,Blog
/blog/2018/07/dataset-highlight-investigating-rotten-ice-with-dr-karen-junge/,12,12,0:00:00,11,100.00%,100.00%,2020-01-01,Blog
/blog/2018/07/dataset-highlight-investigating-rotten-ice-with-dr-karen-junge/,9,7,0:00:16,7,57.14%,55.56%,2020-02-01,Blog
/blog/2018/07/dataset-highlight-investigating-rotten-ice-with-dr-karen-junge/,3,2,0:09:16,2,50.00%,33.33%,2020-03-01,Blog
/blog/2018/07/dataset-highlight-investigating-rotten-ice-with-dr-karen-junge/,5,5,0:00:00,4,100.00%,100.00%,2020-04-01,Blog
/blog/2018/07/dataset-highlight-investigating-rotten-ice-with-dr-karen-junge/,5,5,0:00:00,5,100.00%,100.00%,2020-05-01,Blog
/blog/2018/07/dataset-highlight-investigating-rotten-ice-with-dr-karen-junge/,6,6,0:01:00,6,83.33%,83.33%,2020-06-01,Blog
/blog/2018/07/dataset-highlight-investigating-rotten-ice-with-dr-karen-junge/,2,2,0:00:00,2,100.00%,100.00%,2020-07-01,Blog
/blog/2018/07/dataset-highlight-investigating-rotten-ice-with-dr-karen-junge/,3,3,0:03:29,3,33.33%,33.33%,2020-08-01,Blog
/blog/2018/08/dataset-highlight-phenological-mismatch-in-the-arctic-with-dr-kathy-kelsey/,1,1,0:02:11,0,0.00%,0.00%,2020-02-01,Blog
/blog/2018/08/dataset-highlight-phenological-mismatch-in-the-arctic-with-dr-kathy-kelsey/,3,3,0:00:00,2,100.00%,100.00%,2020-04-01,Blog
/blog/2018/08/dataset-highlight-phenological-mismatch-in-the-arctic-with-dr-kathy-kelsey/,2,2,0:00:00,2,100.00%,100.00%,2020-05-01,Blog
/blog/2018/08/dataset-highlight-phenological-mismatch-in-the-arctic-with-dr-kathy-kelsey/,1,1,0:00:00,1,100.00%,100.00%,2020-06-01,Blog
/blog/2018/08/dataset-highlight-phenological-mismatch-in-the-arctic-with-dr-kathy-kelsey/,2,1,0:10:34,0,0.00%,0.00%,2020-07-01,Blog
/blog/2018/10/dataset-highlight-discovering-the-connections-between-mountain-glaciers-and-arctic-groundwater-with-dr-anna-liljedahl/,4,3,0:00:52,1,100.00%,25.00%,2020-02-01,Blog
/blog/2018/10/dataset-highlight-discovering-the-connections-between-mountain-glaciers-and-arctic-groundwater-with-dr-anna-liljedahl/,1,1,0:00:00,1,100.00%,100.00%,2020-03-01,Blog
/blog/2018/10/dataset-highlight-discovering-the-connections-between-mountain-glaciers-and-arctic-groundwater-with-dr-anna-liljedahl/,2,2,0:00:00,2,100.00%,100.00%,2020-05-01,Blog
/blog/2018/10/dataset-highlight-discovering-the-connections-between-mountain-glaciers-and-arctic-groundwater-with-dr-anna-liljedahl/,3,3,0:00:23,2,100.00%,66.67%,2020-06-01,Blog
/blog/2018/10/dataset-highlight-discovering-the-connections-between-mountain-glaciers-and-arctic-groundwater-with-dr-anna-liljedahl/,4,4,0:00:28,1,100.00%,25.00%,2020-07-01,Blog
/blog/2018/10/dataset-highlight-discovering-the-connections-between-mountain-glaciers-and-arctic-groundwater-with-dr-anna-liljedahl/,1,1,0:00:00,1,100.00%,100.00%,2020-08-01,Blog
/blog/2018/10/dataset-highlight-exploring-the-energy-clouds-atmosphere-and-precipitation-in-summit-greenland-through-icecaps-with-dr-matthew-shupe/,5,2,0:03:47,2,50.00%,40.00%,2020-01-01,Blog
/blog/2018/10/dataset-highlight-exploring-the-energy-clouds-atmosphere-and-precipitation-in-summit-greenland-through-icecaps-with-dr-matthew-shupe/,1,1,0:00:00,1,100.00%,100.00%,2020-02-01,Blog
/blog/2018/10/dataset-highlight-exploring-the-energy-clouds-atmosphere-and-precipitation-in-summit-greenland-through-icecaps-with-dr-matthew-shupe/,1,1,0:00:28,0,0.00%,0.00%,2020-05-01,Blog
/blog/2018/10/dataset-highlight-exploring-the-energy-clouds-atmosphere-and-precipitation-in-summit-greenland-through-icecaps-with-dr-matthew-shupe/,2,1,0:00:23,1,0.00%,50.00%,2020-07-01,Blog
/blog/2019/05/dataset-highlight-learning-from-the-hunters-in-savoonga-with-dr-henry-huntington/,1,1,0:00:59,0,0.00%,0.00%,2020-01-01,Blog
/blog/2019/05/dataset-highlight-learning-from-the-hunters-in-savoonga-with-dr-henry-huntington/,3,3,0:00:14,2,100.00%,66.67%,2020-02-01,Blog
/blog/2019/05/dataset-highlight-learning-from-the-hunters-in-savoonga-with-dr-henry-huntington/,1,1,0:00:00,1,100.00%,100.00%,2020-04-01,Blog
/blog/2019/05/dataset-highlight-learning-from-the-hunters-in-savoonga-with-dr-henry-huntington/,2,2,0:00:00,2,100.00%,100.00%,2020-05-01,Blog
/blog/2019/05/dataset-highlight-learning-from-the-hunters-in-savoonga-with-dr-henry-huntington/,2,2,0:00:00,2,100.00%,100.00%,2020-07-01,Blog
/blog/2019/10/data-questions-data-help-desk-has-the-answers/,7,3,0:00:42,0,0.00%,0.00%,2020-02-01,Blog
/blog/2019/10/data-questions-data-help-desk-has-the-answers/,1,1,0:00:43,0,0.00%,0.00%,2020-04-01,Blog
/blog/2019/10/data-questions-data-help-desk-has-the-answers/,2,1,0:01:48,0,0.00%,0.00%,2020-06-01,Blog
/blog/2019/10/data-questions-data-help-desk-has-the-answers/,3,3,0:00:22,0,0.00%,0.00%,2020-08-01,Blog
/blog/2019/10/data-questions-data-help-desk-has-the-answers/?preview_id=1995&preview_nonce=258c33be13&preview=true&_thumbnail_id=2000,3,1,0:00:09,0,0.00%,33.33%,2020-02-01,Exclude
/blog/2019/10/data-questions-data-help-desk-has-the-answers/?preview_id=1995&preview_nonce=258c33be13&preview=true&_thumbnail_id=2005,3,1,0:00:05,0,0.00%,0.00%,2020-02-01,Exclude
/blog/2019/10/data-questions-data-help-desk-has-the-answers/?preview_id=1995&preview_nonce=258c33be13&preview=true&_thumbnail_id=2007,2,1,0:00:02,0,0.00%,0.00%,2020-02-01,Exclude
/blog/2019/10/data-questions-data-help-desk-has-the-answers/?preview_id=1995&preview_nonce=258c33be13&preview=true&_thumbnail_id=2008,1,1,0:00:03,0,0.00%,0.00%,2020-02-01,Exclude
/blog/2019/10/data-questions-data-help-desk-has-the-answers/?preview_id=1995&preview_nonce=258c33be13&preview=true&_thumbnail_id=2010,2,1,0:00:15,0,0.00%,0.00%,2020-02-01,Exclude
/blog/2019/10/data-questions-data-help-desk-has-the-answers/?preview_id=1995&preview_nonce=a208c46418&preview=true&_thumbnail_id=2000,2,1,0:00:24,0,0.00%,0.00%,2020-02-01,Exclude
/blog/2019/11/arctic-data-centers-data-science-training/,15,10,0:02:21,8,50.00%,60.00%,2020-01-01,Blog
/blog/2019/11/arctic-data-centers-data-science-training/,6,6,0:00:38,5,100.00%,83.33%,2020-02-01,Blog
/blog/2019/11/arctic-data-centers-data-science-training/,2,2,0:00:44,1,100.00%,50.00%,2020-03-01,Blog
/blog/2019/11/arctic-data-centers-data-science-training/,1,1,0:00:00,1,100.00%,100.00%,2020-04-01,Blog
/blog/2019/11/arctic-data-centers-data-science-training/,1,1,0:00:44,0,0.00%,0.00%,2020-05-01,Blog
/blog/2019/11/arctic-data-centers-data-science-training/,1,1,0:00:28,0,0.00%,0.00%,2020-06-01,Blog
/blog/2019/12/arctic-data-center-at-american-geophysical-union-2019/,9,9,0:07:37,3,100.00%,44.44%,2020-01-01,Blog
/blog/2019/12/arctic-data-center-at-american-geophysical-union-2019/,9,5,0:00:39,2,50.00%,44.44%,2020-02-01,Blog
/blog/2019/12/arctic-data-center-at-american-geophysical-union-2019/,3,2,0:11:48,0,0.00%,33.33%,2020-04-01,Blog
/blog/2019/12/arctic-data-center-at-american-geophysical-union-2019/,12,8,0:02:51,0,0.00%,25.00%,2020-05-01,Blog
/blog/2019/12/arctic-data-center-at-american-geophysical-union-2019/,7,5,0:03:13,0,0.00%,28.57%,2020-06-01,Blog
/blog/2019/12/arctic-data-center-at-american-geophysical-union-2019/,2,2,0:00:00,2,100.00%,100.00%,2020-07-01,Blog
/blog/2019/12/arctic-data-center-at-american-geophysical-union-2019/,3,2,0:00:51,1,100.00%,66.67%,2020-08-01,Blog
/blog/2019/12/improving-information-retrieval-the-arctic-data-center-unveils-new-semantic-search-product/,11,3,0:00:33,2,50.00%,9.09%,2020-02-01,Blog
/blog/2019/12/improving-information-retrieval-the-arctic-data-center-unveils-new-semantic-search-product/,1,1,0:00:00,0,0.00%,100.00%,2020-07-01,Blog
/blog/2019/12/improving-information-retrieval-the-arctic-data-center-unveils-new-semantic-search-product/,6,6,0:03:04,2,100.00%,66.67%,2020-08-01,Blog
/blog/2019/12/improving-information-retrieval-the-arctic-data-center-unveils-new-semantic-search-product/?preview_id=2015&preview_nonce=92d607b790&preview=true&_thumbnail_id=2017,5,1,0:00:20,0,0.00%,0.00%,2020-02-01,Exclude
/blog/2019/12/improving-information-retrieval-the-arctic-data-center-unveils-new-semantic-search-product/?preview=true&_thumbnail_id=2026,3,1,0:00:05,0,0.00%,0.00%,2020-02-01,Exclude
/blog/2019/12/improving-information-retrieval-the-arctic-data-center-unveils-new-semantic-search-product/?preview=true&_thumbnail_id=2042,1,1,0:00:01,0,0.00%,0.00%,2020-02-01,Exclude
/blog/2020/02/researcher-profiles-and-highlights-october-2019/,32,22,0:02:30,5,100.00%,34.38%,2020-02-01,Blog
/blog/2020/02/researcher-profiles-and-highlights-october-2019/,20,14,0:04:47,3,66.67%,30.00%,2020-03-01,Blog
/blog/2020/02/researcher-profiles-and-highlights-october-2019/,9,9,0:00:51,0,0.00%,33.33%,2020-04-01,Blog
/blog/2020/02/researcher-profiles-and-highlights-october-2019/,2,1,0:00:04,0,0.00%,50.00%,2020-05-01,Blog
/blog/2020/02/researcher-profiles-and-highlights-october-2019/,3,2,0:00:14,0,0.00%,0.00%,2020-06-01,Blog
/blog/2020/02/researcher-profiles-and-highlights-october-2019/,2,2,0:00:51,1,100.00%,50.00%,2020-07-01,Blog
/blog/2020/02/researcher-profiles-and-highlights-october-2019/?preview_id=1695&preview_nonce=49a93f1c01&preview=true&_thumbnail_id=1933,17,1,0:01:47,0,0.00%,0.00%,2020-02-01,Exclude
/blog/2020/02/researcher-profiles-and-highlights-october-2019/?preview_id=1695&preview_nonce=79ca19364f&post_format=standard&_thumbnail_id=1933&preview=true,10,4,0:00:25,0,0.00%,10.00%,2020-02-01,Exclude
/blog/2020/04/coretrustseal-certification/,1,1,0:02:58,0,0.00%,0.00%,2020-08-01,Blog
/blog/2020/05/arctic-data-center-portals/,1,1,0:02:26,0,0.00%,0.00%,2020-08-01,Blog
/blog/2020/06/bringing-arctic-data-into-undergraduate-classrooms/,244,230,0:01:20,220,78.18%,76.64%,2020-06-01,Blog
/blog/2020/06/bringing-arctic-data-into-undergraduate-classrooms/,32,30,0:02:35,25,84.00%,71.88%,2020-07-01,Blog
/blog/2020/06/bringing-arctic-data-into-undergraduate-classrooms/,8,7,0:05:59,6,83.33%,75.00%,2020-08-01,Blog
/blog/2020/06/bringing-arctic-data-into-undergraduate-classrooms/?from=singlemessage,2,2,0:00:00,2,100.00%,100.00%,2020-06-01,Blog
/blog/2020/06/bringing-arctic-data-into-undergraduate-classrooms/?preview_id=2434&preview_nonce=e6cf6cfa26&preview=true&_thumbnail_id=2441,1,1,0:00:08,0,0.00%,0.00%,2020-06-01,Exclude
/blog/2020/07/find-the-arctic-data-center-at-the-esa-2020-virtual-meeting/,5,3,0:01:53,3,66.67%,60.00%,2020-07-01,Blog
/blog/2020/07/find-the-arctic-data-center-at-the-esa-2020-virtual-meeting/,83,63,0:05:22,30,90.00%,55.42%,2020-08-01,Blog
/blog/2020/07/how-can-repositories-support-social-scientific-data-inside-the-arctic-data-centers-recent-workshop/,13,13,0:01:59,10,100.00%,84.62%,2020-07-01,Blog
/c,1,1,0:00:00,1,100.00%,100.00%,2020-04-01,Cathome
/cards,1,1,0:00:00,1,100.00%,100.00%,2020-04-01,Cathome
/catalo,1,1,0:00:02,0,0.00%,0.00%,2020-08-01,Cathome
/catalog,427,311,0:01:20,70,27.27%,29.51%,2020-01-01,Cathome
/catalog,497,321,0:01:22,75,36.25%,25.15%,2020-02-01,Cathome
/catalog,401,317,0:01:25,69,25.00%,23.69%,2020-03-01,Cathome
/catalog,599,439,0:01:45,98,18.69%,21.20%,2020-04-01,Cathome
/catalog,648,461,0:01:44,93,28.71%,22.69%,2020-05-01,Cathome
/catalog,548,411,0:01:48,97,28.43%,26.64%,2020-06-01,Cathome
/catalog,678,473,0:01:24,112,19.01%,23.45%,2020-07-01,Cathome
