Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Date,Category
/catalog/#view/urn:uuid:1fc42aeb-353d-4af0-b97c-75f670ed21a6,4,2,0:00:10,1,100.00%,25.00%,2016-11-01,Dataset
/catalog/#view/urn:uuid:ef1feed0-9057-4afb-963e-03769a0b3e85,15,6,0:01:14,6,33.33%,33.33%,2016-11-01,Dataset
/catalog/#view/urn:uuid:ef1feed0-9057-4afb-963e-03769a0b3e85,1,1,0:00:10,1,0.00%,0.00%,2016-12-01,Dataset
/catalog/#view/x,3,1,0:00:26,0,0.00%,0.00%,2016-03-01,Cathome
/catalog/admin,1,1,0:00:00,0,0.00%,100.00%,2016-07-01,Exclude
/catalog/arctic-data.9431.4,1,1,0:00:04,0,0.00%,0.00%,2016-08-01,Dataset
/catalog/d1/mn/v2,1,1,0:00:00,0,0.00%,100.00%,2016-12-01,Dataset
/catalog/d1/mn/v2/meta/arctic-data.9361.1,1,1,0:00:07,0,0.00%,0.00%,2016-07-01,Dataset
/catalog/d1/mn/v2/meta/urn:uuid:5c0502b1-3bd6-4da0-865e-0e71d6f6b34a,2,1,0:02:28,0,0.00%,0.00%,2016-10-01,Dataset
/catalog/d1/mn/v2/object,1,1,0:07:27,0,0.00%,0.00%,2016-08-01,Dataset
/catalog/d1/mn/v2/object/doi:10.18739/A2H94F,1,1,0:00:15,0,0.00%,0.00%,2016-08-01,Dataset
/catalog/d1/mn/v2/query/solr/q=*:*,1,1,0:00:00,0,0.00%,100.00%,2016-04-01,Cathome
/catalog/d1/mn/v2/solr,1,1,0:00:12,0,0.00%,0.00%,2016-04-01,Cathome
/catalog/doi:10.18739/A2388W,1,1,0:00:16,1,0.00%,0.00%,2016-06-01,Dataset
/catalog/http:/orcid.org/0000-0001-5404-1658,1,1,0:00:19,0,0.00%,0.00%,2016-08-01,Dataset
/catalog/metacat?action=getdocid&pid=doi:10.18739/A2H94F,2,1,0:06:27,0,0.00%,0.00%,2016-08-01,Dataset
/catalog/metacat?action=read&docid=arctic-data.9431.4,1,1,0:01:01,0,0.00%,0.00%,2016-08-01,Dataset
/catalog/metacat/d1/mn/v2/meta/arctic-data.1580.1,2,1,0:00:37,0,0.00%,50.00%,2016-10-01,Dataset
/catalog/metacat/d1/mn/v2/meta/urn:uuid:5e8c1877-70c1-42a3-9f7d-cd3699437dc0,1,1,0:12:48,0,0.00%,0.00%,2016-04-01,Cathome
"/catalog/metacat/d1/mn/v2/query/solr/?q=endTime:*&fl=id, beginTime, endTime&rows=10000",1,1,0:00:00,1,100.00%,100.00%,2016-03-01,Cathome
/catalog/metacat/d1/mn/v2/solr,1,1,0:17:10,0,0.00%,0.00%,2016-04-01,Cathome
/catalog/q-and-a,1,1,0:00:30,0,0.00%,0.00%,2016-03-01,QA
/catalog/query=McConnell,1,1,0:00:14,0,0.00%,0.00%,2016-04-01,Cathome
/catalog/resource_map_urn:uuid:20c3f8af-a6d1-4cc4-ac4b-a05b978e583d,1,1,0:00:08,0,0.00%,0.00%,2016-06-01,Dataset
/catalog/urn:uuid:04482221-8f27-4eff-8995-7f5c17e44e8a,1,1,0:00:07,0,0.00%,0.00%,2016-08-01,Dataset
/catalog/view/arctic-data.3948.1,1,1,0:00:04,0,0.00%,0.00%,2016-04-01,Dataset
/catalog/view/doi:10.18739/A2CP8H,1,1,0:00:09,0,0.00%,0.00%,2016-10-01,Dataset
/catalog/view/doi:10.18739/A2TM16,1,1,0:00:08,0,0.00%,0.00%,2016-11-01,Dataset
/catalog/view/urn:uuid:ef1feed0-9057-4afb-963e-03769a0b3e85,2,2,0:00:07,0,0.00%,50.00%,2016-11-01,Dataset
/category/news/,26,17,0:00:09,2,100.00%,11.54%,2016-03-01,News
/category/news/,32,21,0:00:51,1,0.00%,12.50%,2016-04-01,News
/category/news/,7,7,0:00:18,1,0.00%,14.29%,2016-05-01,News
/category/news/,24,22,0:00:43,2,100.00%,29.17%,2016-06-01,News
/category/news/,20,19,0:00:28,2,100.00%,25.00%,2016-07-01,News
/category/news/,13,13,0:00:32,2,50.00%,15.38%,2016-08-01,News
/category/news/,6,4,0:00:22,1,100.00%,50.00%,2016-09-01,News
/category/news/,4,3,0:00:38,1,0.00%,0.00%,2016-10-01,News
/category/news/,12,11,0:00:32,0,0.00%,8.33%,2016-11-01,News
/category/news/,7,7,0:00:12,0,0.00%,0.00%,2016-12-01,News
/category/planned-outage/,1,1,0:00:03,0,0.00%,0.00%,2016-10-01,Outage
/category/status/,2,1,0:05:09,0,0.00%,50.00%,2016-10-01,Outage
/chat,1,1,0:02:35,0,0.00%,0.00%,2016-03-01,Exclude
/contact/Andrew Juhl/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-06-01,Projects
/contact/Andrey Proshutinsky/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-04-01,Projects
/contact/Christopher Hiemstra/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-06-01,Projects
/contact/Don Middleton/project.html,1,1,0:00:05,1,0.00%,0.00%,2016-05-01,Projects
/contact/Dr. Knut Aagaard/project.html,4,4,0:00:00,4,100.00%,100.00%,2016-06-01,Projects
/contact/Dr. Knut Aagaard/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-07-01,Projects
/contact/Gerald Bigelow/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-07-01,Projects
/contact/James T. Randerson/project.html,1,1,0:00:03,1,0.00%,0.00%,2016-04-01,Projects
/contact/Jeffrey M. Welker/project.html,1,1,0:00:39,1,0.00%,0.00%,2016-04-01,Projects
/contact/Jeffrey M. Welker/project.html,2,2,0:00:09,2,50.00%,50.00%,2016-05-01,Projects
/contact/Jennifer Francis/project.html,2,1,0:00:04,1,0.00%,50.00%,2016-04-01,Projects
/contact/John Burkhart/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-04-01,Projects
/contact/Judith A. Curry/project.html,4,2,0:00:12,2,50.00%,25.00%,2016-07-01,Projects
/contact/Kenneth M. Hinkel/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-04-01,Projects
/contact/Kenneth O. Coyle/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-10-01,Projects
/contact/Kevin Bjella/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-04-01,Projects
/contact/Merav Ben-David/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-06-01,Projects
/contact/Richard Krishfield/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-04-01,Projects
/contact/Steven F Oberbauer/project.html,2,2,0:00:07,2,0.00%,0.00%,2016-06-01,Projects
/contact/Susan Natali/project.html,1,1,0:00:00,1,100.00%,100.00%,2016-05-01,Projects
/contact/Victoria Hill/project.html,1,1,0:00:13,1,0.00%,0.00%,2016-05-01,Projects
/contact/Yarrow Axford/project.html,2,1,0:00:11,1,0.00%,0.00%,2016-06-01,Projects
/d1/mn/v2/meta/arctic-data.9361.1,2,1,0:00:31,0,0.00%,50.00%,2016-07-01,Dataset
/d1/mn/v2/meta/arctic-data.9454.3,1,1,0:01:01,0,0.00%,0.00%,2016-08-01,Dataset
/dashboard.html,2,1,0:00:13,1,0.00%,50.00%,2016-05-01,Home
/data,49,28,0:02:14,3,0.00%,12.24%,2016-03-01,Cathome
/data,487,175,0:00:46,18,16.67%,9.24%,2016-04-01,Cathome
/data,363,146,0:00:38,19,0.00%,9.92%,2016-05-01,Cathome
/data,476,194,0:00:54,25,4.00%,8.61%,2016-06-01,Cathome
/data,276,124,0:00:49,17,6.25%,10.14%,2016-07-01,Cathome
/data,508,242,0:01:20,31,12.90%,8.86%,2016-08-01,Cathome
/data,509,195,0:01:28,25,16.00%,8.25%,2016-09-01,Cathome
/data,502,189,0:01:33,19,5.26%,7.77%,2016-10-01,Cathome
/data,614,271,0:01:10,56,41.82%,12.70%,2016-11-01,Cathome
/data,569,283,0:01:27,97,32.99%,15.11%,2016-12-01,Cathome
/data-plans/,25,20,0:00:19,0,0.00%,24.00%,2016-03-01,DataPlans
/data-plans/,21,18,0:03:21,2,50.00%,33.33%,2016-04-01,DataPlans
/data-plans/,12,11,0:02:01,2,50.00%,41.67%,2016-05-01,DataPlans
/data-plans/,8,6,0:04:49,2,50.00%,50.00%,2016-06-01,DataPlans
/data-plans/,14,12,0:00:18,2,100.00%,21.43%,2016-07-01,DataPlans
/data-plans/,8,8,0:02:55,4,75.00%,62.50%,2016-08-01,DataPlans
/data-plans/,13,11,0:00:22,3,66.67%,53.85%,2016-09-01,DataPlans
/data-plans/,10,7,0:02:18,2,50.00%,40.00%,2016-10-01,DataPlans
/data-plans/,12,10,0:00:50,2,50.00%,16.67%,2016-11-01,DataPlans
/data-plans/,9,8,0:01:51,0,0.00%,33.33%,2016-12-01,DataPlans
/data-preservation-plan/,18,8,0:06:39,1,100.00%,16.67%,2016-05-01,DataPreservation
/data/my-data,30,13,0:00:56,0,0.00%,3.33%,2016-05-01,MyData
/data/my-data,54,28,0:00:53,0,0.00%,3.70%,2016-06-01,MyData
/data/my-data,60,44,0:00:42,6,0.00%,3.33%,2016-07-01,MyData
/data/my-data,85,55,0:00:18,1,0.00%,7.06%,2016-08-01,MyData
/data/my-data,56,39,0:01:32,2,50.00%,3.57%,2016-09-01,MyData
/data/my-data,79,33,0:00:36,2,0.00%,6.33%,2016-10-01,MyData
/data/my-data,95,45,0:00:36,4,25.00%,5.26%,2016-11-01,MyData
/data/my-data,129,66,0:01:06,5,40.00%,8.53%,2016-12-01,MyData
/data/my-data/page/0,1,1,0:00:07,0,0.00%,0.00%,2016-05-01,MyData
/data/my-data/page/0,11,7,0:00:15,0,0.00%,0.00%,2016-06-01,MyData
/data/my-data/page/0,21,13,0:00:22,0,0.00%,9.52%,2016-07-01,MyData
/data/my-data/page/0,12,9,0:00:11,0,0.00%,8.33%,2016-08-01,Dataset
/data/my-data/page/0,21,7,0:02:21,0,0.00%,0.00%,2016-09-01,MyData
/data/my-data/page/0,31,11,0:00:38,0,0.00%,16.13%,2016-10-01,MyData
/data/my-data/page/0,3,2,0:11:06,0,0.00%,33.33%,2016-11-01,MyData
/data/my-data/page/1,9,3,0:00:31,0,0.00%,0.00%,2016-10-01,MyData
/data/page/0,113,59,0:02:55,10,40.00%,15.04%,2016-03-01,Cathome
/data/page/0,411,198,0:01:12,41,26.83%,14.36%,2016-04-01,Cathome
/data/page/0,310,171,0:01:46,39,35.90%,17.74%,2016-05-01,Cathome
/data/page/0,543,262,0:01:24,67,28.36%,12.15%,2016-06-01,Cathome
/data/page/0,363,188,0:01:20,55,36.36%,14.33%,2016-07-01,Cathome
/data/page/0,478,254,0:01:41,72,39.44%,16.11%,2016-08-01,Cathome
/data/page/0,437,186,0:01:28,66,42.42%,12.59%,2016-09-01,Cathome
/data/page/0,488,231,0:01:44,69,27.54%,12.50%,2016-10-01,Cathome
/data/page/0,298,143,0:01:10,48,37.50%,12.75%,2016-11-01,Cathome
/data/page/0,14,9,0:00:29,1,0.00%,7.14%,2016-12-01,Cathome
/data/page/0000-0002-9515-2087,1,1,0:00:21,0,0.00%,0.00%,2016-10-01,Cathome
/data/page/1,2,2,0:00:46,0,0.00%,0.00%,2016-03-01,Cathome
/data/page/1,7,5,0:00:41,1,0.00%,0.00%,2016-04-01,Cathome
/data/page/1,7,5,0:00:52,0,0.00%,14.29%,2016-05-01,Cathome
/data/page/1,17,11,0:00:45,2,0.00%,0.00%,2016-06-01,Cathome
/data/page/1,7,6,0:01:30,0,0.00%,0.00%,2016-07-01,Cathome
/data/page/1,12,10,0:02:24,1,0.00%,8.33%,2016-08-01,Cathome
/data/page/1,8,8,0:03:17,2,0.00%,0.00%,2016-09-01,Cathome
/data/page/1,4,4,0:00:19,0,0.00%,0.00%,2016-10-01,Cathome
/data/page/1,12,10,0:02:14,4,75.00%,41.67%,2016-11-01,Cathome
/data/page/1,1,1,0:00:00,0,0.00%,100.00%,2016-12-01,Cathome
/data/page/10,3,3,0:00:37,0,0.00%,0.00%,2016-03-01,Cathome
/data/page/10,1,1,0:02:16,0,0.00%,0.00%,2016-08-01,Cathome
/data/page/10,1,1,0:02:58,0,0.00%,0.00%,2016-11-01,Cathome
/data/page/11,1,1,0:00:17,0,0.00%,0.00%,2016-03-01,Cathome
/data/page/11,1,1,0:00:37,0,0.00%,0.00%,2016-11-01,Cathome
/data/page/120,2,2,0:00:12,0,0.00%,0.00%,2016-03-01,Cathome
/data/page/142,1,1,0:00:16,0,0.00%,0.00%,2016-04-01,Cathome
/data/page/146,1,1,0:00:10,1,0.00%,0.00%,2016-03-01,Cathome
/data/page/148,2,2,0:00:16,0,0.00%,0.00%,2016-03-01,Cathome
/data/page/15,1,1,0:00:13,0,0.00%,0.00%,2016-03-01,Cathome
/data/page/150,1,1,0:00:16,0,0.00%,0.00%,2016-03-01,Cathome
/data/page/151,1,1,0:00:40,0,0.00%,0.00%,2016-03-01,Cathome
/data/page/157,1,1,0:00:01,0,0.00%,0.00%,2016-07-01,Cathome
/data/page/157,1,1,0:00:08,0,0.00%,0.00%,2016-08-01,Cathome
/data/page/161,1,1,0:00:30,0,0.00%,0.00%,2016-10-01,Cathome
/data/page/163,2,1,0:00:07,0,0.00%,0.00%,2016-10-01,Cathome
/data/page/165,4,2,0:00:09,0,0.00%,0.00%,2016-10-01,Cathome
/data/page/165,1,1,0:00:19,0,0.00%,0.00%,2016-12-01,Cathome
/data/page/166,1,1,0:01:26,0,0.00%,0.00%,2016-11-01,Cathome
/data/page/167,1,1,0:00:05,0,0.00%,0.00%,2016-10-01,Cathome
/data/page/169,1,1,0:00:10,0,0.00%,0.00%,2016-10-01,Cathome
/data/page/2,1,1,0:00:00,0,0.00%,100.00%,2016-03-01,Cathome
/data/page/2,3,3,0:00:14,0,0.00%,33.33%,2016-04-01,Cathome
/data/page/2,3,3,0:01:47,0,0.00%,0.00%,2016-05-01,Cathome
/data/page/2,1,1,0:00:00,0,0.00%,100.00%,2016-06-01,Cathome
/data/page/2,10,7,0:01:18,1,0.00%,10.00%,2016-08-01,Cathome
/data/page/2,4,4,0:03:52,0,0.00%,0.00%,2016-09-01,Cathome
/data/page/2,6,4,0:00:17,0,0.00%,16.67%,2016-10-01,Cathome
/data/page/2,26,12,0:01:21,0,0.00%,0.00%,2016-11-01,Cathome
/data/page/2,19,12,0:01:31,3,0.00%,31.58%,2016-12-01,Cathome
/data/page/27,1,1,0:00:04,0,0.00%,0.00%,2016-11-01,Cathome
/data/page/3,1,1,0:00:06,0,0.00%,0.00%,2016-03-01,Cathome
/data/page/3,3,2,0:00:39,0,0.00%,33.33%,2016-04-01,Cathome
/data/page/3,4,3,0:01:08,0,0.00%,0.00%,2016-09-01,Cathome
/data/page/3,3,3,0:00:11,0,0.00%,0.00%,2016-10-01,Cathome
/data/page/3,11,3,0:00:41,0,0.00%,9.09%,2016-11-01,Cathome
/data/page/3,4,4,0:00:43,0,0.00%,0.00%,2016-12-01,Cathome
/data/page/30,1,1,0:00:07,0,0.00%,0.00%,2016-03-01,Cathome
/data/page/30,1,1,0:00:09,0,0.00%,0.00%,2016-12-01,Cathome
/data/page/31,3,1,0:00:38,0,0.00%,0.00%,2016-11-01,Cathome
/data/page/4,1,1,0:00:04,0,0.00%,0.00%,2016-04-01,Cathome
/data/page/4,1,1,0:00:00,0,0.00%,100.00%,2016-08-01,Cathome
/data/page/4,4,3,0:01:18,0,0.00%,0.00%,2016-09-01,Cathome
/data/page/4,2,1,0:00:02,0,0.00%,0.00%,2016-11-01,Cathome
/data/page/4,1,1,0:00:06,0,0.00%,0.00%,2016-12-01,Cathome
/data/page/40,1,1,0:00:10,0,0.00%,0.00%,2016-12-01,Cathome
/data/page/5,1,1,0:00:14,0,0.00%,0.00%,2016-04-01,Cathome
/data/page/5,2,2,0:00:31,0,0.00%,0.00%,2016-09-01,Cathome
/data/page/5,1,1,0:00:15,0,0.00%,0.00%,2016-12-01,Cathome
/data/page/50,5,4,0:00:17,0,0.00%,20.00%,2016-03-01,Cathome
/data/page/50,1,1,0:00:09,0,0.00%,0.00%,2016-12-01,Cathome
/data/page/6,1,1,0:00:04,0,0.00%,0.00%,2016-08-01,Cathome
/data/page/6,2,1,0:11:05,0,0.00%,0.00%,2016-11-01,Cathome
/data/page/60,1,1,0:00:07,0,0.00%,0.00%,2016-12-01,Cathome
/data/page/8,1,1,0:02:29,0,0.00%,0.00%,2016-08-01,Cathome
/data/page/8,1,1,0:01:50,0,0.00%,0.00%,2016-10-01,Cathome
/data/page/80,1,1,0:00:15,0,0.00%,0.00%,2016-12-01,Cathome
/data/page/resource_map_urn:uuid:99914cef-f252-4ed8-a6ef-21d9cb2a5f7f,1,1,0:00:08,0,0.00%,0.00%,2016-08-01,Dataset
/data/page/urn:uuid:22965f76-9967-4214-8045-399b97c02aaf,3,2,0:01:21,0,0.00%,0.00%,2016-09-01,Dataset
/data/query=CRYOSPHERE,1,1,0:00:27,0,0.00%,0.00%,2016-04-01,Cathome
/data/query=Cryosphere/page/0,1,1,0:00:00,0,0.00%,100.00%,2016-04-01,Cathome
/data/query=keywords:*Biological Classification*,5,2,0:00:31,0,0.00%,40.00%,2016-04-01,Cathome
/data/query=keywords:*Biological Classification*/page/0,2,2,0:00:23,2,0.00%,0.00%,2016-04-01,Cathome
/data/query=keywords:*Climate Indicators*/page/0,1,1,0:00:00,1,0.00%,100.00%,2016-04-01,Cathome
/data/query=keywords:*Cryosphere*/page/0,6,5,0:03:02,4,75.00%,50.00%,2016-04-01,Cathome
/data/query=keywords:*CRYOSPHERE*/page/0,5,1,0:02:03,0,0.00%,20.00%,2016-04-01,Cathome
/data/query=keywords:*Cryosphere*/page/0,1,1,0:00:00,1,0.00%,100.00%,2016-07-01,Cathome
/data/query=keywords:*CRYOSPHERE/page/0,1,1,0:00:10,0,0.00%,0.00%,2016-04-01,Cathome
/data/query=keywords:*Land Surface*,6,1,0:00:02,0,0.00%,16.67%,2016-04-01,Cathome
